subject,pattern,pat_prblty,cue1,cue2,cue3,cue4,start_time,RT,trial_outcome,response,accuracy
6217,11,0.556,0,2,0,0,2387769.4671957,2388074.6707346,1,1,1
6217,14,0.105,0,0,0,4,2387769.4671957,2388076.3371862,0,0,1
6217,7,0.895,1,0,0,0,2387769.4671957,2388078.0039029,1,1,1
6217,3,0.923,1,2,0,0,2387769.4671957,2388079.9051538,1,1,1
6217,14,0.105,0,0,0,4,2387769.4671957,2388081.5885628,0,0,1
6217,10,0.167,0,2,0,4,2387769.4671957,2388083.4542102,0,0,1
6217,6,0.5,1,0,0,4,2387769.4671957,2388085.187311,1,0,0
6217,8,0.105,0,2,3,4,2387769.4671957,2388087.6718416,0,1,0
6217,1,0.895,1,2,3,0,2387769.4671957,2388089.7372918,1,1,1
6217,9,0.5,0,2,3,0,2387769.4671957,2388092.0218264,0,1,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388093.9553007,1,1,1
6217,5,0.833,1,0,3,0,2387769.4671957,2388095.8718423,1,1,1
6217,12,0.077,0,0,3,4,2387769.4671957,2388097.9538447,0,0,1
6217,10,0.167,0,2,0,4,2387769.4671957,2388099.9877182,0,0,1
6217,14,0.105,0,0,0,4,2387769.4671957,2388101.771233,1,0,0
6217,10,0.167,0,2,0,4,2387769.4671957,2388103.8372407,0,1,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388105.7551666,1,1,1
6217,2,0.778,1,2,0,4,2387769.4671957,2388107.637203,1,0,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388109.421683,1,1,1
6217,12,0.077,0,0,3,4,2387769.4671957,2388111.2873492,0,0,1
6217,8,0.105,0,2,3,4,2387769.4671957,2388113.5050764,0,1,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388115.2885253,1,1,1
6217,5,0.833,1,0,3,0,2387769.4671957,2388117.0053951,0,1,0
6217,14,0.105,0,0,0,4,2387769.4671957,2388118.7719937,0,0,1
6217,1,0.895,1,2,3,0,2387769.4671957,2388120.8206912,1,1,1
6217,11,0.556,0,2,0,0,2387769.4671957,2388122.4540842,0,1,0
6217,14,0.105,0,0,0,4,2387769.4671957,2388124.2385973,0,0,1
6217,4,0.222,1,0,3,4,2387769.4671957,2388126.4538777,0,0,1
6217,10,0.167,0,2,0,4,2387769.4671957,2388128.4373064,0,0,1
6217,12,0.077,0,0,3,4,2387769.4671957,2388130.4713428,0,1,0
6217,4,0.222,1,0,3,4,2387769.4671957,2388132.970724,1,1,1
6217,8,0.105,0,2,3,4,2387769.4671957,2388135.654996,0,1,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388137.4394669,1,1,1
6217,11,0.556,0,2,0,0,2387769.4671957,2388139.2546521,0,1,0
6217,12,0.077,0,0,3,4,2387769.4671957,2388141.5049505,0,0,1
6217,1,0.895,1,2,3,0,2387769.4671957,2388143.58724,1,1,1
6217,14,0.105,0,0,0,4,2387769.4671957,2388145.3721901,0,0,1
6217,7,0.895,1,0,0,0,2387769.4671957,2388147.1206098,1,1,1
6217,13,0.444,0,0,3,0,2387769.4671957,2388148.9041725,0,1,0
6217,14,0.105,0,0,0,4,2387769.4671957,2388150.7553162,0,0,1
6217,7,0.895,1,0,0,0,2387769.4671957,2388152.4706629,1,1,1
6217,3,0.923,1,2,0,0,2387769.4671957,2388154.3218554,1,1,1
6217,1,0.895,1,2,3,0,2387769.4671957,2388156.153883,1,1,1
6217,13,0.444,0,0,3,0,2387769.4671957,2388157.8873108,1,1,1
6217,2,0.778,1,2,0,4,2387769.4671957,2388159.7372221,1,0,0
6217,1,0.895,1,2,3,0,2387769.4671957,2388161.9373338,1,1,1
6217,12,0.077,0,0,3,4,2387769.4671957,2388163.8039709,0,0,1
6217,9,0.5,0,2,3,0,2387769.4671957,2388165.888702,0,1,0
6217,5,0.833,1,0,3,0,2387769.4671957,2388167.937545,1,1,1
6217,7,0.895,1,0,0,0,2387769.4671957,2388169.7219349,1,1,1
6217,3,0.923,1,2,0,0,2387769.4671957,2388171.7550564,1,1,1
6217,9,0.5,0,2,3,0,2387769.4671957,2388173.638007,0,1,0
6217,8,0.105,0,2,3,4,2387769.4671957,2388175.5551192,0,0,1
6217,14,0.105,0,0,0,4,2387769.4671957,2388177.5555354,1,0,0
6217,3,0.923,1,2,0,0,2387769.4671957,2388179.2886992,1,1,1
6217,7,0.895,1,0,0,0,2387769.4671957,2388180.9386653,1,1,1
6217,5,0.833,1,0,3,0,2387769.4671957,2388182.6385591,0,1,0
6217,12,0.077,0,0,3,4,2387769.4671957,2388184.3220204,0,1,0
6217,5,0.833,1,0,3,0,2387769.4671957,2388186.4373554,1,1,1
6217,10,0.167,0,2,0,4,2387769.4671957,2388189.1208927,0,0,1
6217,4,0.222,1,0,3,4,2387769.4671957,2388191.1372654,0,0,1
6218,3,0.923,1,2,0,0,1150985.8538165,1150989.9548991,1,1,1
6218,8,0.105,0,2,3,4,1150985.8538165,1150993.8726413,0,0,1
6218,7,0.895,1,0,0,0,1150985.8538165,1150995.8216664,1,1,1
6218,8,0.105,0,2,3,4,1150985.8538165,1150999.621699,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151002.1048792,0,1,0
6218,9,0.5,0,2,3,0,1150985.8538165,1151004.8548669,1,0,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151007.2227515,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151009.2216217,1,1,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151011.8394478,1,1,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151013.8727149,1,1,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151015.9228521,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151017.9549091,1,1,1
6218,13,0.444,0,0,3,0,1150985.8538165,1151019.8394794,1,0,0
6218,5,0.833,1,0,3,0,1150985.8538165,1151021.9395805,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151023.8896827,0,1,0
6218,6,0.5,1,0,0,4,1150985.8538165,1151026.4048738,1,1,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151029.2059923,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151032.3382266,0,0,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151036.2885024,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151038.3548859,0,0,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151040.8216461,1,0,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151042.8727851,0,1,0
6218,2,0.778,1,2,0,4,1150985.8538165,1151044.8060674,0,0,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151048.1230971,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151050.3896404,1,0,0
6218,6,0.5,1,0,0,4,1150985.8538165,1151052.3547934,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151055.0727794,0,0,1
6218,11,0.556,0,2,0,0,1150985.8538165,1151057.0896631,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151059.2396037,1,1,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151061.9715098,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151064.0883598,0,0,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151066.0548431,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151068.1060849,0,0,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151069.9563554,1,1,1
6218,2,0.778,1,2,0,4,1150985.8538165,1151072.7062456,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151074.8560332,0,0,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151076.7216562,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151078.7883486,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151080.9716015,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151083.3061375,0,0,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151087.8063453,1,0,0
6218,9,0.5,0,2,3,0,1150985.8538165,1151089.8063056,1,1,1
6218,2,0.778,1,2,0,4,1150985.8538165,1151092.1561758,1,0,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151094.0558999,0,1,0
6218,6,0.5,1,0,0,4,1150985.8538165,1151095.7559977,0,0,1
6218,2,0.778,1,2,0,4,1150985.8538165,1151097.638421,0,0,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151099.505088,0,0,1
6218,13,0.444,0,0,3,0,1150985.8538165,1151101.4883655,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151103.2895307,0,0,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151104.9882655,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151106.9216279,1,1,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151108.7894153,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151110.4392562,1,0,0
6218,2,0.778,1,2,0,4,1150985.8538165,1151112.0882551,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151113.7715634,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151115.4215719,0,0,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151117.121579,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151118.8896311,0,0,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151120.5059609,1,1,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151122.2399156,1,0,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151123.8063973,1,1,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151125.4560512,0,1,0
6218,11,0.556,0,2,0,0,1150985.8538165,1151127.0728016,0,0,1
6218,13,0.444,0,0,3,0,1150985.8538165,1151128.9894722,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151131.0883493,1,0,0
6218,4,0.222,1,0,3,4,1150985.8538165,1151132.8717404,0,0,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151134.5562424,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151136.3228955,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151138.0550718,1,0,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151139.6719201,1,1,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151141.3556562,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151143.2228516,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151144.8728062,1,1,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151146.9563949,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151148.5898019,0,1,0
6218,2,0.778,1,2,0,4,1150985.8538165,1151150.2064299,1,0,0
6218,5,0.833,1,0,3,0,1150985.8538165,1151151.9063658,1,0,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151153.60532,1,1,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151155.854932,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151157.5552107,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151159.0883839,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151160.988537,0,0,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151162.8550036,1,0,0
6218,11,0.556,0,2,0,0,1150985.8538165,1151164.6218153,1,1,1
6218,6,0.5,1,0,0,4,1150985.8538165,1151166.2049844,1,1,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151167.755026,1,1,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151169.2884056,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151170.8551207,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151172.4218082,0,0,1
6218,13,0.444,0,0,3,0,1150985.8538165,1151174.0064288,0,0,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151175.6051338,1,0,0
6218,10,0.167,0,2,0,4,1150985.8538165,1151177.2219635,0,1,0
6218,11,0.556,0,2,0,0,1150985.8538165,1151178.7385627,1,0,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151180.2563834,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151181.8063349,1,0,0
6218,9,0.5,0,2,3,0,1150985.8538165,1151183.5898255,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151185.0896467,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151186.6218492,0,1,0
6218,13,0.444,0,0,3,0,1150985.8538165,1151188.2231136,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151189.6396112,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151191.0717125,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151192.5228581,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151193.8884206,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151195.3718444,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151196.8564442,1,1,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151198.3896945,1,0,0
6218,4,0.222,1,0,3,4,1150985.8538165,1151199.8717843,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151201.3051439,1,0,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151202.789522,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151204.271687,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151205.7730171,1,0,0
6218,13,0.444,0,0,3,0,1150985.8538165,1151207.1565254,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151209.3730998,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151210.9883699,1,1,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151213.0062575,1,0,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151214.6051667,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151215.9894901,0,0,1
6218,13,0.444,0,0,3,0,1150985.8538165,1151217.6051859,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151219.6897854,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151221.5231589,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151223.356458,0,0,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151225.7896061,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151227.6550151,1,0,0
6218,4,0.222,1,0,3,4,1150985.8538165,1151229.5384868,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151231.1217194,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151233.2563043,1,1,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151235.5384682,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151237.3218875,0,0,1
6218,6,0.5,1,0,0,4,1150985.8538165,1151239.1050597,0,0,1
6218,11,0.556,0,2,0,0,1150985.8538165,1151240.9053504,1,0,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151242.5230574,0,1,0
6218,11,0.556,0,2,0,0,1150985.8538165,1151243.9552316,1,0,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151245.4062669,1,1,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151247.1231861,1,1,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151248.7052216,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151250.4561854,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151252.2055138,1,0,0
6218,2,0.778,1,2,0,4,1150985.8538165,1151253.7561573,1,1,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151255.2407412,1,1,1
6218,11,0.556,0,2,0,0,1150985.8538165,1151256.8230023,1,1,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151258.4550507,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151260.1562368,1,1,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151261.6399978,1,1,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151263.9720548,0,0,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151265.7883372,0,0,1
6218,6,0.5,1,0,0,4,1150985.8538165,1151267.4717616,1,0,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151268.971788,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151270.4718049,1,0,0
6218,9,0.5,0,2,3,0,1150985.8538165,1151271.7386314,0,0,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151273.2231299,1,0,0
6218,5,0.833,1,0,3,0,1150985.8538165,1151274.6063403,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151277.1391243,0,0,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151279.2552447,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151280.8563069,1,0,0
6218,10,0.167,0,2,0,4,1150985.8538165,1151282.3898852,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151283.8218776,1,0,0
6218,2,0.778,1,2,0,4,1150985.8538165,1151285.07178,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151286.6218914,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151288.2553016,0,1,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151289.7052526,0,1,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151291.1562187,1,1,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151292.5553305,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151294.0884184,0,0,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151295.7885883,1,0,0
6218,11,0.556,0,2,0,0,1150985.8538165,1151297.456354,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151299.2065488,0,0,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151300.7718656,0,0,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151302.3231589,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151303.9065874,0,0,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151305.9383849,1,0,0
6218,8,0.105,0,2,3,4,1150985.8538165,1151307.6551587,0,0,1
6218,3,0.923,1,2,0,0,1150985.8538165,1151309.2884916,1,1,1
6218,11,0.556,0,2,0,0,1150985.8538165,1151310.8385281,0,0,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151312.7719753,0,1,0
6218,1,0.895,1,2,3,0,1150985.8538165,1151314.3387142,1,0,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151315.7053568,0,1,0
6218,7,0.895,1,0,0,0,1150985.8538165,1151317.0218715,1,0,0
6218,13,0.444,0,0,3,0,1150985.8538165,1151318.4899221,0,0,1
6218,14,0.105,0,0,0,4,1150985.8538165,1151322.1565808,0,0,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151324.0562112,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151325.6562248,1,1,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151327.2720879,1,0,0
6218,13,0.444,0,0,3,0,1150985.8538165,1151328.9552428,1,1,1
6218,2,0.778,1,2,0,4,1150985.8538165,1151330.6720123,1,1,1
6218,1,0.895,1,2,3,0,1150985.8538165,1151332.2219351,1,1,1
6218,12,0.077,0,0,3,4,1150985.8538165,1151333.7733053,0,0,1
6218,9,0.5,0,2,3,0,1150985.8538165,1151335.5384678,0,0,1
6218,5,0.833,1,0,3,0,1150985.8538165,1151337.239895,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151338.7563718,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151340.2730269,1,1,1
6218,9,0.5,0,2,3,0,1150985.8538165,1151341.7552356,0,0,1
6218,8,0.105,0,2,3,4,1150985.8538165,1151343.3218362,0,1,0
6218,14,0.105,0,0,0,4,1150985.8538165,1151344.7896082,1,0,0
6218,3,0.923,1,2,0,0,1150985.8538165,1151346.3221026,1,1,1
6218,7,0.895,1,0,0,0,1150985.8538165,1151347.8064067,1,0,0
6218,5,0.833,1,0,3,0,1150985.8538165,1151349.3052662,0,1,0
6218,12,0.077,0,0,3,4,1150985.8538165,1151350.8060475,0,1,0
6218,5,0.833,1,0,3,0,1150985.8538165,1151352.2886227,1,1,1
6218,10,0.167,0,2,0,4,1150985.8538165,1151353.7564172,0,0,1
6218,4,0.222,1,0,3,4,1150985.8538165,1151355.3052894,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134656.4521332,1,1,1
6219,8,0.105,0,2,3,4,134650.1743134,134661.1031505,0,0,1
6219,7,0.895,1,0,0,0,134650.1743134,134663.2699422,1,1,1
6219,8,0.105,0,2,3,4,134650.1743134,134665.5352929,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134670.2533828,0,0,1
6219,9,0.5,0,2,3,0,134650.1743134,134675.386741,1,0,0
6219,8,0.105,0,2,3,4,134650.1743134,134678.8353309,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134682.0534436,1,0,0
6219,3,0.923,1,2,0,0,134650.1743134,134684.9033442,1,1,1
6219,1,0.895,1,2,3,0,134650.1743134,134688.5188775,1,1,1
6219,8,0.105,0,2,3,4,134650.1743134,134692.4686039,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134694.9369108,1,1,1
6219,13,0.444,0,0,3,0,134650.1743134,134698.6019695,1,0,0
6219,5,0.833,1,0,3,0,134650.1743134,134701.6199596,1,1,1
6219,7,0.895,1,0,0,0,134650.1743134,134704.2700478,0,1,0
6219,6,0.5,1,0,0,4,134650.1743134,134706.7688222,1,1,1
6219,4,0.222,1,0,3,4,134650.1743134,134709.9356662,0,1,0
6219,8,0.105,0,2,3,4,134650.1743134,134713.2692639,0,0,1
6219,1,0.895,1,2,3,0,134650.1743134,134716.1865417,1,1,1
6219,12,0.077,0,0,3,4,134650.1743134,134720.0865679,0,1,0
6219,3,0.923,1,2,0,0,134650.1743134,134722.9207769,1,1,1
6219,12,0.077,0,0,3,4,134650.1743134,134726.7697615,0,0,1
6219,2,0.778,1,2,0,4,134650.1743134,134729.4354479,0,1,0
6219,10,0.167,0,2,0,4,134650.1743134,134733.218575,0,0,1
6219,1,0.895,1,2,3,0,134650.1743134,134737.1031618,1,1,1
6219,6,0.5,1,0,0,4,134650.1743134,134739.8866872,0,1,0
6219,14,0.105,0,0,0,4,134650.1743134,134741.8853833,0,0,1
6219,11,0.556,0,2,0,0,134650.1743134,134744.3366437,0,0,1
6219,7,0.895,1,0,0,0,134650.1743134,134746.2520487,1,1,1
6219,4,0.222,1,0,3,4,134650.1743134,134749.0867236,0,1,0
6219,12,0.077,0,0,3,4,134650.1743134,134751.9356912,0,0,1
6219,1,0.895,1,2,3,0,134650.1743134,134755.8531625,1,0,0
6219,12,0.077,0,0,3,4,134650.1743134,134758.6198236,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134760.9700475,1,1,1
6219,2,0.778,1,2,0,4,134650.1743134,134765.8033327,1,1,1
6219,14,0.105,0,0,0,4,134650.1743134,134768.9522692,0,0,1
6219,8,0.105,0,2,3,4,134650.1743134,134772.9523254,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134775.8698864,0,1,0
6219,8,0.105,0,2,3,4,134650.1743134,134780.9866598,1,0,0
6219,14,0.105,0,0,0,4,134650.1743134,134782.986626,0,0,1
6219,5,0.833,1,0,3,0,134650.1743134,134785.1033054,1,1,1
6219,9,0.5,0,2,3,0,134650.1743134,134788.0531425,1,1,1
6219,2,0.778,1,2,0,4,134650.1743134,134791.3364736,1,0,0
6219,12,0.077,0,0,3,4,134650.1743134,134793.9367527,0,1,0
6219,6,0.5,1,0,0,4,134650.1743134,134796.3033693,0,1,0
6219,2,0.778,1,2,0,4,134650.1743134,134799.303316,0,1,0
6219,14,0.105,0,0,0,4,134650.1743134,134801.4865239,0,0,1
6219,13,0.444,0,0,3,0,134650.1743134,134805.2033591,0,1,0
6219,1,0.895,1,2,3,0,134650.1743134,134809.6852856,0,0,1
6219,10,0.167,0,2,0,4,134650.1743134,134812.4531337,1,0,0
6219,3,0.923,1,2,0,0,134650.1743134,134818.8698145,1,1,1
6219,10,0.167,0,2,0,4,134650.1743134,134821.719459,0,0,1
6219,7,0.895,1,0,0,0,134650.1743134,134823.635181,1,1,1
6219,2,0.778,1,2,0,4,134650.1743134,134827.3356372,1,0,0
6219,12,0.077,0,0,3,4,134650.1743134,134833.4533602,0,1,0
6219,8,0.105,0,2,3,4,134650.1743134,134836.9686948,0,0,1
6219,14,0.105,0,0,0,4,134650.1743134,134839.085432,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134843.1531992,0,0,1
6219,7,0.895,1,0,0,0,134650.1743134,134845.1032836,1,1,1
6219,10,0.167,0,2,0,4,134650.1743134,134847.8198145,1,0,0
6219,7,0.895,1,0,0,0,134650.1743134,134851.0697793,1,1,1
6219,14,0.105,0,0,0,4,134650.1743134,134852.9696851,0,0,1
6219,11,0.556,0,2,0,0,134650.1743134,134855.0855188,0,0,1
6219,13,0.444,0,0,3,0,134650.1743134,134857.5186284,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134861.0864063,1,1,1
6219,4,0.222,1,0,3,4,134650.1743134,134865.6853245,0,0,1
6219,5,0.833,1,0,3,0,134650.1743134,134869.1365249,1,1,1
6219,12,0.077,0,0,3,4,134650.1743134,134872.0198866,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134876.0866459,1,1,1
6219,1,0.895,1,2,3,0,134650.1743134,134879.2531721,1,0,0
6219,10,0.167,0,2,0,4,134650.1743134,134883.0365768,0,0,1
6219,7,0.895,1,0,0,0,134650.1743134,134885.4363964,0,1,0
6219,12,0.077,0,0,3,4,134650.1743134,134889.1698542,1,0,0
6219,8,0.105,0,2,3,4,134650.1743134,134895.1853654,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134898.2354507,0,0,1
6219,2,0.778,1,2,0,4,134650.1743134,134905.3696887,1,1,1
6219,5,0.833,1,0,3,0,134650.1743134,134908.9366605,1,1,1
6219,1,0.895,1,2,3,0,134650.1743134,134912.8864752,1,0,0
6219,3,0.923,1,2,0,0,134650.1743134,134916.3864681,0,1,0
6219,1,0.895,1,2,3,0,134650.1743134,134922.7519623,1,1,1
6219,14,0.105,0,0,0,4,134650.1743134,134925.3364221,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134929.1202341,0,0,1
6219,5,0.833,1,0,3,0,134650.1743134,134932.0365872,1,1,1
6219,11,0.556,0,2,0,0,134650.1743134,134934.1853267,1,0,0
6219,6,0.5,1,0,0,4,134650.1743134,134938.5699077,1,1,1
6219,5,0.833,1,0,3,0,134650.1743134,134941.3532055,1,1,1
6219,10,0.167,0,2,0,4,134650.1743134,134944.8365914,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134948.7531035,0,0,1
6219,8,0.105,0,2,3,4,134650.1743134,134953.9187381,0,0,1
6219,13,0.444,0,0,3,0,134650.1743134,134956.702953,0,0,1
6219,8,0.105,0,2,3,4,134650.1743134,134959.9863162,1,0,0
6219,10,0.167,0,2,0,4,134650.1743134,134964.1019431,0,0,1
6219,11,0.556,0,2,0,0,134650.1743134,134966.5363376,1,1,1
6219,8,0.105,0,2,3,4,134650.1743134,134971.0366553,0,0,1
6219,3,0.923,1,2,0,0,134650.1743134,134975.6517681,1,1,1
6219,9,0.5,0,2,3,0,134650.1743134,134978.6530684,1,0,0
6219,7,0.895,1,0,0,0,134650.1743134,134981.236313,1,1,1
6219,12,0.077,0,0,3,4,134650.1743134,134984.1862906,0,0,1
6219,13,0.444,0,0,3,0,134650.1743134,134986.6363433,1,0,0
6219,14,0.105,0,0,0,4,134650.1743134,134988.9864597,0,0,1
6219,12,0.077,0,0,3,4,134650.1743134,134991.5198557,0,0,1
6219,14,0.105,0,0,0,4,134650.1743134,134993.952985,0,0,1
